"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","USD/CAD"
2456167,"2012/08/27","Mon",1.0109
2456168,"2012/08/28","Tue",1.0138
2456169,"2012/08/29","Wed",1.0127
2456170,"2012/08/30","Thu",1.0075
2456171,"2012/08/31","Fri",1.0139
"(C) 2012 Prof. Werner Antweiler, UBC"